df,dl,dr,v,w
3.2809966,3.2422159,4.320747,0.4878809,0.71680844
0.5294902,0.8711195,0.89089525,0.0004035358,0.038454603
2.4004686,0.7278853,1.6338611,0.44766158,0.734679
3.5042958,3.8205082,3.3013892,0.5,-0.6273221
3.6258307,3.8921652,3.9567702,0.49815091,0.095123045
2.0164187,2.2660446,1.8273661,0.2840087,-0.56357753
0.8654676,1.9052979,0.49280125,0.009662902,-0.70536155
1.0007981,1.2976353,1.6095519,0.0256061,0.46754825
2.848725,3.1681604,2.8893661,0.4873445,-0.32602933
0.92359036,0.24238949,0.5932374,0.02154695,0.59291023
2.819765,3.6478994,2.6487088,0.4995977,-0.7454345
3.7388186,4.312504,4.769193,0.5,0.5238709
1.7849929,2.3007855,1.408879,0.20541826,-0.6345992
2.3556623,2.9149363,2.410792,0.4340423,-0.5975542
1.725099,1.5540577,0.3787594,0.1661904,-0.70379454
2.1127808,2.223668,0.21006972,0.32611942,-0.6436074
2.402176,3.6250076,2.1866996,0.4440056,-0.72137815
2.1287444,1.7113792,1.8751295,0.34384948,0.12983511
0.95902383,0.47866288,1.4811699,0.029264228,0.6988726
2.669434,2.2027063,4.130694,0.49264094,0.68921363
2.7894785,2.9307473,2.6775362,0.5,-0.2877808
0.706764,1.8189223,0.6248973,0.0,-0.64131194
2.397738,2.9234042,3.8824286,0.4661724,0.6796451
0.7965974,1.68287,0.91035616,0.02242229,-0.74181825
2.4713387,0.62118345,2.4479036,0.48657042,0.69270825
2.8260274,2.6220813,3.1339371,0.5,0.5760257
1.4265386,0.55254656,1.8292983,0.07379241,0.69947076
0.8128855,1.8744447,1.1376352,0.0077701597,-0.6818632
1.176362,1.5353382,1.8705266,0.03881461,0.5309874
2.396023,2.662031,1.8966393,0.4642827,-0.7098635
0.67491865,1.0262507,0.742668,0.0,-0.5560218
0.38019362,0.5439313,1.1496881,0.0044372366,0.6954061
2.7456307,4.044616,0.6622117,0.5,-0.68301076
2.9075956,4.1087594,2.4192302,0.49026343,-0.71480995
1.8505267,2.6937957,2.409927,0.22878774,-0.30771673
2.8251398,3.616175,3.1087737,0.48485884,-0.6242632
3.2841644,3.2427838,3.174309,0.49454984,-0.048478108
0.9725031,1.3935006,1.3652387,0.034375526,-0.07256355
2.5502613,1.8741612,0.49100825,0.5,-0.67893034
1.3286159,1.377902,1.1424502,0.05741214,-0.339995
2.0592208,1.5892259,2.252585,0.3085658,0.6977793
2.7542036,3.2582083,2.3160822,0.5,-0.6728985
3.1728222,3.3221195,3.98269,0.5,0.68128055
0.87866455,1.4867686,0.26235622,0.02328615,-0.64424837
4.259086,4.8083415,0.5574513,0.5,-0.68518126
2.8039246,3.5790317,3.4246626,0.49601287,-0.17455305
1.879613,1.7214966,0.68293375,0.25201705,-0.6482311
3.3630219,2.705921,0.67624843,0.49714658,-0.64698774
1.821065,3.0943758,3.424969,0.22017607,0.41006014
2.8114502,0.4074171,2.392524,0.5,0.72639275
2.0213206,2.3249528,2.567569,0.29622263,0.28200775
1.7973385,2.570901,1.6390554,0.20901287,-0.6966902
0.54358023,0.6033242,1.5735912,0.0,0.65329695
2.4330854,2.1474946,2.571243,0.45718634,0.5227186
3.628784,4.946127,3.3205526,0.4940906,-0.65338165
1.9807819,1.955326,2.7814975,0.26330668,0.7118555
1.1346788,2.316831,1.1086253,0.06413652,-0.6725271
2.2843964,0.30769747,1.8276662,0.39254776,0.6839009
4.3244677,5.111297,4.4046674,0.49294695,-0.7595964
3.098642,0.6839823,3.7993848,0.49161792,0.6424963
2.866538,2.9917896,3.0300796,0.5,0.00085075037
2.9465432,3.5013502,0.55251276,0.4911298,-0.70849633
2.3047075,0.77964383,2.5505126,0.4281566,0.68466896
4.180723,5.132884,3.231623,0.48857036,-0.72268814
2.8968976,3.7182825,4.5355654,0.5,0.7032753
2.8482084,3.3831213,2.9812129,0.5,-0.52913827
3.214448,3.381834,3.8994877,0.4897273,0.6557768
1.7964321,0.54256517,2.773391,0.2000467,0.7220104
2.1275544,3.1574852,1.7181945,0.33125687,-0.68618095
0.59361744,0.52577764,0.2,0.0,-0.5997035
3.1868875,3.1564791,4.214819,0.4929197,0.66450924
1.8026564,2.0981534,1.6433841,0.19234298,-0.57317734
2.5438542,2.1306353,2.532478,0.4955562,0.46019918
2.5088346,2.5817533,2.314959,0.4854649,-0.32960564
1.2503383,1.1447824,0.2,0.0618163,-0.683119
0.99685544,0.5052835,1.0825372,0.033954524,0.63656646
2.9276104,1.0142235,3.095835,0.5,0.6988674
1.6286205,1.9374311,2.4126196,0.13550673,0.60439485
3.4389248,4.1479206,0.28931713,0.5,-0.7512475
2.845998,3.0833664,0.5750612,0.48487526,-0.6947665
2.7801952,0.746402,3.2669177,0.49557665,0.7056396
0.72257435,0.6083659,1.3173928,0.007830305,0.696533
0.6867877,1.1302623,0.24248615,0.0,-0.69543815
2.1841226,3.0486836,1.424583,0.3746885,-0.7071351
2.8342116,3.5242732,4.12027,0.48243883,0.663533
2.2131002,2.5709143,3.1496885,0.36734888,0.70422876
2.7300138,3.6866438,2.5580282,0.4928436,-0.7624433
2.0546272,2.0594652,2.1069777,0.31780258,0.07851181
0.32720312,0.22982866,0.5262308,0.017052358,0.5777595
0.6228586,0.74376136,0.5183416,0.0,-0.42438278
1.6174377,2.5325954,0.5372631,0.12048917,-0.6799712
2.6238956,3.2596285,0.47789076,0.4926814,-0.6502769
1.6754241,2.4790142,1.1280553,0.15130726,-0.7488278
0.9737388,0.53148407,2.3162956,0.022086589,0.7065705
2.1697507,2.4928029,1.5732591,0.36494496,-0.66717094
4.2922716,4.436344,3.4261684,0.5,-0.63718903
3.0934718,2.9198203,3.6979382,0.5,0.6503617
3.4286435,3.7207787,3.422862,0.5,-0.36790884
2.972413,3.0767984,3.3657386,0.5,0.3991808
2.7436752,0.7780776,2.841416,0.5,0.68678653
3.1347756,3.6970546,3.1326861,0.49968535,-0.71064055
1.0162811,1.3707925,1.1521937,0.021138752,-0.28595674
2.8662105,3.7905078,3.2946625,0.5,-0.6580831
3.2678788,3.070681,4.013147,0.49646991,0.71722394
2.970101,3.1188912,2.8252976,0.49673226,-0.37253022
3.3716545,2.7422078,3.7474115,0.5,0.67637944
2.6892066,2.470088,2.7272336,0.49515867,0.32977512
3.5983279,4.175951,3.600637,0.4958193,-0.6812159
2.4298007,3.0884078,2.1924486,0.45799315,-0.6978385
0.97028095,1.5669619,0.51378787,0.020672137,-0.6842194
2.9709115,3.9011426,2.508982,0.49777758,-0.7296473
2.3241663,2.889864,1.9437927,0.43351933,-0.69045085
1.9010177,2.1847098,1.607783,0.25214657,-0.6935715
2.1179597,2.7355108,0.5046914,0.32280296,-0.67379475
1.9915715,1.8517052,1.7366673,0.2840762,-0.16315874
1.1290356,0.6011273,1.0881468,0.04163913,0.70703167
1.3593299,1.4435921,1.7447182,0.049510133,0.42925733
0.95943934,1.1353769,0.46566308,0.02162956,-0.6726462
2.6968045,2.9721649,2.8236263,0.48533744,-0.21549334
2.6735475,2.539348,3.0494494,0.5,0.5995988
0.6682638,0.601031,0.69994295,0.0,0.21899034
2.1543827,2.7808535,2.416716,0.34740582,-0.4010855
1.2463267,0.95585394,1.5635014,0.051939975,0.75382954
0.80648553,1.0737658,0.88657963,0.027398169,-0.35270974
1.7407588,1.7147974,1.5425549,0.1743523,-0.20270571
1.7955928,1.2219094,0.6315242,0.19474384,-0.6507317
0.80579704,0.87760884,0.37640488,0.022032846,-0.7048051
2.816905,0.7756272,1.8722043,0.49703,0.7396991
2.711242,2.747767,2.4713943,0.49256417,-0.34848127
2.808743,3.1254814,2.7642133,0.5,-0.42915586
0.56395984,0.2,0.8522738,0.0022116748,0.70444506
2.6300142,3.408115,2.88651,0.4971737,-0.6163999
1.1719395,2.9116232,1.0222305,0.039525673,-0.7382292
3.0213292,2.8132799,3.1947627,0.5,0.46582216
2.8944044,2.8141687,3.473308,0.5,0.6564519
3.2840626,3.170028,3.3649645,0.5,0.23599704
1.8666499,1.5728853,1.5347173,0.2359617,-0.08414345
2.2318268,3.4251087,2.156524,0.38164732,-0.69888663
2.8745852,2.9799094,3.3019023,0.5,0.38936505
2.062512,2.6049294,1.5044756,0.31389818,-0.67536634
1.2156795,0.6862445,1.707348,0.045806035,0.7392678
2.6924126,3.4971004,2.6583567,0.48363194,-0.71907306
0.97630745,1.8210195,1.7087377,0.022052202,-0.191992
2.5270958,2.172931,2.7748027,0.494171,0.6669007
2.959276,3.6565466,3.413168,0.5,-0.23418583
2.885661,2.9291055,3.4500525,0.48982412,0.678709
2.619737,3.7202165,3.3120162,0.5,-0.5027454
2.6886199,2.5364804,3.2746193,0.4792497,0.6979159
3.390717,3.1499975,3.1354175,0.5,-0.03330165
2.0177152,2.2501729,2.6064792,0.30306062,0.41165653
3.100675,3.6294663,2.6053438,0.49605027,-0.674589
1.1543598,0.53713125,0.75373924,0.040954392,0.3318232
2.087689,2.146262,2.2505777,0.31468782,0.08065501
3.328934,3.0029929,4.0948124,0.4989089,0.7054741
1.8782496,2.5819871,0.99124944,0.23182447,-0.6465898
2.4685137,2.406184,2.2342293,0.46754485,-0.20569137
4.00476,4.7869725,4.4860177,0.5,-0.3434165
3.1877692,3.1029282,3.1994972,0.4938767,0.17553718
2.157572,2.6278014,2.6215193,0.36915708,0.0035803635
2.2693908,1.8226713,2.4494557,0.419188,0.7521615
2.5417883,2.7091482,2.258022,0.5,-0.547617
3.4024098,3.0653756,4.1606402,0.49638438,0.71017116
1.0823749,2.042954,0.37350124,0.024736369,-0.70163953
1.2313397,1.9996909,0.9784903,0.043150827,-0.6847647
1.2293959,1.5659378,1.7287339,0.061423633,0.21899226
1.5831834,2.372849,3.1974673,0.13638622,0.66411936
2.0492013,0.7229781,1.3082626,0.330408,0.6965037
2.591314,3.2088966,2.7179434,0.49108696,-0.5720958
0.7205892,0.9155,0.2,0.0,-0.70354515
1.105137,1.6017987,1.1463652,0.046610214,-0.73230004
1.2029787,1.5637474,1.0787563,0.05449653,-0.6941514
2.9526303,3.101378,3.1329072,0.5,0.022088792
2.1835828,1.5350099,3.1086524,0.36988583,0.75638163
0.8651968,0.6991899,1.3941742,0.015337016,0.70825714
2.8308637,3.9048612,2.7619019,0.49796107,-0.6915946
1.9896982,2.151391,0.7008999,0.27668235,-0.65742964
3.5676901,3.4525714,3.739043,0.5,0.37586722
2.281229,0.8078601,1.9181042,0.39926708,0.69962853
2.696684,2.2310495,2.8648067,0.5,0.71811354
2.2854288,2.2667534,2.7208567,0.41511405,0.55895066
0.9354221,1.2504597,3.0034678,0.017422052,0.7023545
1.5708882,1.990683,2.332636,0.10205936,0.3961198
0.9199352,1.2941283,1.4906389,0.017056547,0.29528004
2.5225222,3.5454335,1.8181874,0.4973445,-0.6755528
2.3009596,2.219284,0.5708291,0.43131977,-0.68599176
3.2503362,2.7794492,4.1341424,0.47710362,0.72324854
0.68531436,0.794752,1.1931506,0.011034298,0.66876084
2.6034548,2.525354,0.72572285,0.5,-0.76017284
0.71918494,1.0404259,1.1878827,0.0,0.25321048
2.545795,2.6948326,0.6996419,0.49864694,-0.69094163
3.2312613,3.5268705,2.5411754,0.49746168,-0.7541038
0.77189606,1.0252571,1.7510464,0.010031372,0.699094
2.9523785,3.6530316,3.5441258,0.48646808,-0.13328539
1.2115757,1.46237,1.9813212,0.031785514,0.7540503
2.3151672,2.6954095,2.5568886,0.423836,-0.20756525
1.7731822,2.9084613,2.254317,0.16875418,-0.70942265
2.4173634,1.8199179,2.94276,0.46297517,0.70341057
0.9799116,1.3350465,1.1015155,0.04388503,-0.34347212
3.610535,3.749994,3.3912306,0.49906212,-0.43187195
0.25326124,0.43768492,0.20203646,0.009918042,-0.42877305
0.42324692,1.0411565,0.6049901,0.0,-0.70698136
1.9049203,1.828596,1.759669,0.2544529,-0.088325165
0.6621221,0.57213825,0.43305537,0.0,-0.29350322
0.89044166,1.491718,1.7498661,0.026646344,0.43163627
3.0892503,3.3343418,4.1538005,0.5,0.6759478
0.77396363,0.49592718,0.71435755,0.0,0.42121366
2.335145,2.9096029,3.110136,0.42955157,0.20898731
2.6770396,3.185905,2.818837,0.5,-0.45500317
2.2161152,2.6093507,2.307278,0.37477422,-0.35911712
1.2542863,1.7128963,1.6772513,0.03387786,-0.084047616
2.3443623,2.834477,2.1102874,0.40964693,-0.7335312
2.5925553,2.7623706,2.5921118,0.49627417,-0.2369437
2.2884343,2.6327944,3.1086805,0.4034052,0.5722151
2.7833626,0.6741479,3.108925,0.49868494,0.694697
0.917044,1.1036,1.420062,0.030006543,0.52448887
0.7320636,1.4732189,0.5019608,0.0032325878,-0.7155638
2.4379218,3.8037155,0.65528363,0.49070975,-0.6795339
1.9030544,2.248751,0.20430125,0.22598207,-0.6919144
0.8755185,0.6693318,1.4193703,0.018764839,0.7131751
2.4589503,0.60090184,2.9186602,0.4781518,0.70676225
2.4962773,2.0075653,0.59593475,0.5,-0.7410833
1.004374,1.5210261,0.24295959,0.023981817,-0.6704536
0.9526708,1.2419304,0.64313346,0.02460006,-0.68408066
2.403388,2.1271641,2.2809348,0.4642601,0.17419171
1.5335594,1.62726,1.8738779,0.091928676,0.25948903
1.0557648,1.6435791,1.4672742,0.03882674,-0.30440694
2.3055449,2.5420036,2.7157242,0.40407053,0.18627541
3.7787745,0.76155835,3.8188562,0.49605483,0.7008873
0.84096557,1.5020225,1.0436138,0.012573852,-0.65498513
2.1751482,2.5816686,3.2214167,0.38196036,0.7303116
3.4326684,3.2886798,3.6455896,0.5,0.39241266
3.621522,3.7804973,2.8676555,0.5,-0.7084632
2.2654378,1.465409,2.6833704,0.3956428,0.7056376
2.0101078,2.3025932,2.7015278,0.30761468,0.4556079
1.3116597,2.9752452,2.1132653,0.05664929,-0.6677922
2.8477318,0.945157,2.8749087,0.5,0.6673322
0.35109657,0.5694729,0.46330965,0.0036038163,-0.18647213
2.8769748,3.19655,3.4444818,0.5,0.29146063
2.2465272,2.7790494,2.566119,0.3945567,-0.2370875
2.184391,0.5201413,2.6032841,0.37227023,0.7342171
2.2302518,0.9519239,2.185574,0.37622795,0.69837546
0.8860944,0.27749956,1.2010591,0.05410893,0.7212282
2.2870538,2.300825,2.1804442,0.40525472,-0.18894069
2.1848238,2.0808668,2.2846773,0.35039574,0.21597525
0.8515536,1.0274926,0.5254733,0.034973975,-0.71520144
2.6239812,2.493351,0.6600789,0.5,-0.6612178
1.9801239,2.4764097,1.5200635,0.24635878,-0.66209394
1.1915042,2.4327457,0.5810061,0.06746809,-0.6698746
2.510076,3.2746181,2.221018,0.49016908,-0.70670164
0.873978,1.0678889,1.3498119,0.022308223,0.49472955
0.85440993,1.8771971,1.2123078,0.015073702,-0.7401583
0.86750084,1.6253705,1.4773393,0.024497222,-0.31633225
2.2823868,2.8921,2.2502654,0.39388764,-0.6987178
0.82460815,0.7020101,0.27564457,0.032780483,-0.73665076
2.6200604,2.7753124,2.975265,0.48207816,0.25332764
3.115649,3.6489582,3.2748334,0.5,-0.49788746
0.90596443,2.176204,0.99894786,0.015889226,-0.6840102
2.1730473,3.0842679,0.6669738,0.35298964,-0.7342396
0.881752,1.4624922,0.83914113,0.032670114,-0.6708808
2.978212,3.2687652,0.83037525,0.48940918,-0.66445845
2.9093924,3.4809275,2.4938204,0.4942661,-0.6935266
2.3790708,2.8331335,1.6286806,0.43802935,-0.6738163
0.9964134,1.9680582,1.2369138,0.0189703,-0.70064694
2.2717257,1.9347004,2.0086298,0.40765458,0.097005635
2.260033,2.4370134,2.7506793,0.38046938,0.42123806
2.117518,2.7028372,2.1078494,0.33813512,-0.74791276
1.0379529,2.0580437,0.80649674,0.038417406,-0.70179176
2.1288073,0.5850658,2.3883002,0.3385279,0.70088434
2.906031,0.21789427,3.0346103,0.5,0.7383025
2.6476705,2.5472398,2.846866,0.49874958,0.35425
2.7399187,2.9114606,0.27469155,0.5,-0.67021954
2.4374046,2.004148,3.2355542,0.47725388,0.63076675
2.6528466,3.686907,2.56916,0.4989985,-0.69701475
0.7889546,1.119971,1.7739345,0.0006717307,0.7795914
0.6247777,1.4341891,0.2,0.0011679635,-0.6720457
2.3619096,2.4486988,2.9724703,0.43624753,0.6412957
2.782187,3.2440274,3.2927556,0.49698544,0.0846988
1.7741376,1.3821043,1.8362453,0.20275442,0.5203184
1.3093612,1.0218387,0.6857211,0.06731343,-0.484142
2.3037078,1.9594642,2.4918778,0.4110391,0.6917574
2.0388231,0.7923769,1.3012182,0.3004306,0.58359146
1.083888,1.8710884,1.0662887,0.040253885,-0.66810936
1.8428556,2.119513,2.4289904,0.22518697,0.32859468
2.31783,3.0391982,0.657241,0.41917717,-0.6943774
3.4897041,0.55169284,3.6381278,0.48864526,0.6951063
2.2547789,2.9871986,3.1073115,0.40049377,0.082420126
1.2613599,1.9821063,0.740131,0.04708999,-0.6375031
0.6505398,0.8070686,1.7057025,0.009710913,0.66591847
1.9016705,2.2634003,1.9819589,0.25260124,-0.366514
3.0963223,3.5165114,3.82521,0.48968568,0.3140837
0.80311245,1.6443325,0.93318933,0.006481074,-0.6800728
0.7701353,0.9649392,1.1101319,0.0,0.25812685
3.3034754,3.7069333,3.0570817,0.4958265,-0.7100043
2.967442,2.4843082,0.75954646,0.4934977,-0.7032351
1.9093305,1.6477633,2.1916761,0.26630807,0.6321101
1.8813903,1.7998142,2.1529334,0.23481491,0.44124353
1.5107236,2.0135224,0.8858562,0.08569454,-0.7060454
4.138931,3.9698598,4.881733,0.5,0.7104502
0.8795619,1.1295316,1.2162738,0.040524587,0.14568536
3.3153734,3.4744866,3.7389126,0.5,0.33307153
2.2649925,2.4989882,3.233591,0.40271693,0.7540037
1.9158568,2.5799654,0.8315539,0.25019163,-0.6652638
0.98749226,1.2728753,1.5299603,0.015276411,0.38929433
2.4109268,2.4833941,2.9749794,0.45760182,0.6100359
3.0880196,0.5901351,3.1375465,0.5,0.7000445
3.0979834,4.1457887,3.295873,0.5,-0.72091573
2.2216866,2.4438148,2.0719192,0.37885255,-0.38967738
1.7198291,1.3008871,0.69574285,0.15889922,-0.6946801
0.76618123,0.32375297,0.6068617,0.0,0.53373295
1.2537247,0.7207862,0.72781324,0.059616458,-0.010183724
2.4364219,2.054591,1.8949631,0.45117435,-0.21084906
2.5347586,0.2,2.5091581,0.4691536,0.7041827
1.9738777,1.9687443,3.2725475,0.29344282,0.71809965
1.848396,2.1967647,1.4275091,0.22711469,-0.7070117
2.5785582,3.4831154,3.004262,0.5,-0.57417
2.191467,2.447209,1.4215093,0.3863027,-0.7211014
2.5472324,2.8570263,2.7797132,0.49921507,-0.10604587
1.3881712,1.7963986,1.9278064,0.07683441,0.14357005
2.7903347,2.9816053,2.387211,0.5,-0.69374496
1.2943668,0.809794,1.1622266,0.061366614,0.48160526
2.2954588,3.619989,2.0596337,0.4062158,-0.76720786
1.4357427,1.1352724,1.8520606,0.0731226,0.6723087
2.6066403,0.41477177,2.9493773,0.5,0.6549266
2.7090337,2.4510174,3.2456486,0.4847609,0.66820514
0.7729301,1.0652565,0.9418005,0.024531035,-0.18458793
3.7332554,4.1965857,3.20324,0.49472344,-0.6910045
2.7512996,2.8475974,2.319639,0.5,-0.6106365
0.958611,0.5244378,0.4940864,0.04214858,-0.03924969
2.8821688,2.9526634,2.666032,0.5,-0.37261075
3.8780403,4.6977887,3.7907774,0.49729645,-0.6820201
2.794464,2.2261868,2.8027422,0.49466658,0.7383817
1.0398973,1.9880443,1.1466522,0.016909402,-0.65821356
2.8634706,3.1165009,2.179031,0.5,-0.6167625
2.137623,2.6216304,2.6611397,0.33756763,0.07167198
0.69045717,0.32302225,1.00731,0.0,0.6973431
3.586706,3.7426338,3.691868,0.5,-0.00855696
1.506346,1.3407571,0.65509826,0.08436278,-0.7110828
0.52967554,0.895039,0.8227228,0.0,-0.13139214
2.0488045,1.7283013,2.0709825,0.3092373,0.42436016
1.4254918,1.2770139,1.8317322,0.07710028,0.6877216
2.086693,3.316939,2.1724072,0.31958202,-0.6990999
2.5015934,3.0216942,2.8152416,0.49295312,-0.24934208
2.1528437,2.548763,0.25133818,0.3410946,-0.6998562
2.2884061,2.7804139,2.2836418,0.40259185,-0.6658963
1.737263,2.6244001,1.1393694,0.16619837,-0.691353
3.1276553,3.2372642,3.967284,0.4998832,0.6410784
3.3207593,3.955092,3.8714342,0.5,-0.13615252
2.5348527,1.5354222,0.92493504,0.49945968,-0.6922043
2.5864236,2.7314892,2.5620203,0.5,-0.18192594
0.856438,0.9200343,0.7889112,0.017070234,-0.16888155
2.6658921,2.5101488,2.474541,0.49691582,-0.05632149
3.6153908,4.1653395,4.1702447,0.5,-0.0051017096
1.8359215,1.9378761,2.8090212,0.21394023,0.6997232
3.1540477,3.280592,4.058345,0.4842483,0.6020441
2.5223496,2.3150108,2.7905478,0.5,0.54629785
1.95848,1.950058,2.4745996,0.27398828,0.5876114
3.9245408,3.1361654,4.4114947,0.488973,0.68420184
0.21278559,0.26205912,0.5196623,0.006342428,0.47174773
2.4939353,1.9698216,2.9091043,0.5,0.7251152
2.8577738,3.8268945,2.6694334,0.5,-0.7236217
0.87435955,1.4025601,0.23429348,0.015792498,-0.6601481
2.4517648,3.0253296,2.8557928,0.48673394,-0.22336543
1.899056,1.4248211,1.5523512,0.2627933,0.16324782
1.8092562,0.42673466,1.6302619,0.21069068,0.68496126
3.6630185,3.5825262,3.6520956,0.5,0.06289839
2.6172326,2.8959017,3.5153337,0.49349573,0.69481766
2.627636,2.7474403,2.7674246,0.5,0.024086881
2.1468449,1.6524211,1.8503042,0.36620516,0.23195434
1.0031701,0.589057,0.5040261,0.028819343,-0.14814754
1.72196,2.2342067,1.8236432,0.18849488,-0.54444516
2.0766916,2.6334355,2.1975489,0.32425043,-0.52222
1.9212018,1.3778542,1.5150723,0.269719,0.15621513
3.3782275,4.2047067,3.6329167,0.5,-0.67892534
1.5902878,1.6109341,0.9804372,0.10937328,-0.69122505
1.8843778,1.4775704,0.42390803,0.2360532,-0.71141094
1.3393964,1.2953727,2.267998,0.053417403,0.69079345
2.0577424,1.5690596,1.7015979,0.31354156,0.17730299
2.2777712,2.1310854,2.4870472,0.41886517,0.48155826
3.1984172,3.1584613,3.5261762,0.48393384,0.38638684
2.485249,2.9173863,3.5863276,0.5,0.7221024
2.4026232,3.0099459,3.2699478,0.4563783,0.2962044
2.7379863,0.73907727,3.2753198,0.5,0.6876107
2.282354,2.898264,2.0229392,0.41537327,-0.6597721
3.999344,3.316244,3.7413785,0.49907857,0.49517193
2.232419,1.7198713,2.2001169,0.39401862,0.57951486
1.18953,1.9597077,0.6634448,0.047422007,-0.69824237
3.071704,3.0701725,3.5158439,0.5,0.5680709
2.261532,2.302024,2.3597848,0.41273937,0.05783383
2.709291,0.53204405,2.9997141,0.4975533,0.7233804
2.2904189,3.1716034,3.154243,0.4143269,0.06696705
2.7814806,0.89151555,2.6214204,0.49767527,0.7023336
2.61885,2.4531946,2.9096067,0.49567756,0.56592244
0.8637677,0.4566305,1.0228512,0.010854949,0.70695424
1.8771578,1.5941836,1.7011863,0.23198693,0.10752057
1.0092598,1.8257087,1.0750439,0.054894574,-0.7436896
2.9885564,3.5438337,3.2767355,0.48525196,-0.3150146
1.6550598,1.8511949,1.9938103,0.14533116,0.18207659
2.3639326,0.9092565,3.211662,0.43787915,0.7374053
1.6743692,2.2726562,1.5127038,0.13899893,-0.624661
3.033642,3.3978498,3.34996,0.5,-0.03834296
2.5451474,2.4408536,2.1572595,0.5,-0.33305767
2.6353898,2.7454867,0.41158038,0.48807994,-0.7074446
2.0866628,2.519053,1.5246686,0.31740922,-0.7258203
2.4487164,2.370393,2.8224716,0.46402556,0.5406642
3.0911705,2.7435014,4.1777134,0.5,0.6367201
3.233097,3.460531,3.9712436,0.5,0.63828105
0.89888453,1.1208321,0.79444206,0.013201572,-0.55839753
1.6631128,0.96023226,2.3077703,0.13783458,0.72256225
2.4397378,2.6554673,1.9738526,0.47187668,-0.7420821
2.7376108,2.4881968,3.1836922,0.5,0.71092623
2.151573,2.5500073,3.6476033,0.37041822,0.67415637
1.578115,1.0054195,1.9947702,0.11005349,0.72543776
1.8335158,1.4157697,1.890628,0.20123196,0.5310049
3.4731424,2.5388253,3.510683,0.49583852,0.7267387
1.9469231,2.3438067,2.2585053,0.26819682,-0.099469446
2.6255918,2.081662,2.7981098,0.5,0.7132644
0.75876814,0.35217714,0.7148008,0.001375902,0.76415855
0.72514284,0.9000669,0.83343923,0.008080992,-0.15867774
2.4171524,2.53982,1.7738353,0.47121286,-0.70477355
3.036087,3.612787,3.6451612,0.5,0.04051982
2.6376913,3.1908054,3.3518817,0.5,0.22602828
2.181847,2.981364,2.7472937,0.37330174,-0.25805107
2.6345596,3.6234276,0.65268123,0.5,-0.6540448
1.7931731,0.35098907,2.2420335,0.21208665,0.72859925
2.913855,3.2430727,3.294571,0.48703367,0.035043336
2.2175229,2.4945533,2.2833672,0.37035936,-0.24153692
